5 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 7 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 5 1 
3 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 5 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 7 1 
6 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 7 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 5 0 
6 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 7 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 6 1 
6 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 5 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 7 1 
6 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 7 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 5 1 
6 6 6 6 0 0 6 6 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 7 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 5 0 
6 6 6 6 0 0 6 6 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 7 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 5 1 
6 6 6 6 0 0 6 6 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 5 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 7 1 
5 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 5 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 7 1 
5 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 7 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 5 0 
5 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 7 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 5 1 
6 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 7 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 5 0 
3 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 5 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 7 1 
6 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 7 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 6 1 
6 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 5 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 7 1 
6 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 7 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 5 1 
6 6 6 6 0 0 6 6 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 7 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 5 0 
6 6 6 6 0 0 6 6 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 7 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 5 1 
6 6 6 6 0 0 6 6 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 5 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 7 1 
5 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 5 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 7 1 
5 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 7 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 5 1 
5 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 7 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 5 0 
3 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 5 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 7 1 
6 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 7 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 5 0 
6 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 7 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 6 1 
6 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 5 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 7 1 
6 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 7 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 5 1 
6 6 6 6 0 0 6 6 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 7 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 5 0 
6 6 6 6 0 0 6 6 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 7 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 5 1 
6 6 6 6 0 0 6 6 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 5 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 7 1 
5 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 7 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 5 1 
5 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 5 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 7 1 
5 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 7 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 5 0 
6 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 7 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 5 0 
3 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 5 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 7 1 
6 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 7 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 6 1 
6 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 5 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 7 1 
6 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 7 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 5 1 
6 6 6 6 0 0 6 6 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 7 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 5 0 
6 6 6 6 0 0 6 6 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 7 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 5 1 
6 6 6 6 0 0 6 6 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 5 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 7 1 
5 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 7 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 5 0 
5 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 7 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 5 1 
5 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 5 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 7 1 
6 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 7 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 5 0 
3 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 5 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 7 1 
6 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 7 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 6 1 
6 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 5 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 7 1 
6 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 7 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 5 1 
6 6 6 6 0 0 6 6 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 7 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 5 0 
6 6 6 6 0 0 6 6 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 7 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 5 1 
6 6 6 6 0 0 6 6 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 5 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 7 1 
5 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 5 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 7 1 
5 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 7 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 5 0 
5 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 7 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 5 1 
6 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 7 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 5 0 
3 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 5 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 7 1 
6 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 7 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 6 1 
6 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 5 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 7 1 
6 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 7 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 5 1 
6 6 6 6 0 0 6 6 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 7 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 5 0 
6 6 6 6 0 0 6 6 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 7 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 5 1 
6 6 6 6 0 0 6 6 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 5 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 7 1 
5 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 7 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 5 1 
5 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 5 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 7 1 
5 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 7 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 5 0 
6 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 7 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 5 0 
3 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 5 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 7 1 
6 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 7 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 6 1 
6 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 5 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 7 1 
6 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 7 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 5 1 
6 6 6 6 0 0 6 6 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 7 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 5 0 
6 6 6 6 0 0 6 6 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 7 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 5 1 
6 6 6 6 0 0 6 6 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 5 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 7 1 
5 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 5 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 7 1 
5 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 7 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 5 0 
5 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 7 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 5 1 
3 6 6 6 0 0 5 5 0 5 0 0 0 0 0 5 0 8 8 0 0 0 0 0 5 0 5 0 0 0 -1 5 0 -1 0 5 0 5 5 -1 0 5 0 0 0 0 5 5 5 0 0 -1 7 1 
