7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
7 7 2 2 8 0 0 0 0 0 8 8 0 0 5 5 5 5 5 5 0 5 5 1 -1 2 2 2 8 8 -1 8 8 8 8 0 0 2 2 2 2 2 0 2 2 2 2 0 -1 2 -1 0 0 0 
